 Device Time, Longitude, Latitude,GPS Altitude(m), Bearing,GPS Speed (Meters/second),Speed (GPS)(km/h), Horizontal Dilution of Precision, G(x), G(y), G(z), G(calibrated),Engine Coolant Temperature(C),Engine RPM(rpm),Speed (OBD)(km/h),Average trip speed(whilst stopped or moving)(km/h),Average trip speed(whilst moving only)(km/h),Trip Time(Since journey start)(s),Trip Distance(km),Fuel Remaining (Calculated from vehicle profile)(%),Distance to empty (Estimated)(km),Fuel used (trip)(l),Trip average Litres/100 KM(l/100km),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km)
01-may-2015 11:57:47.319,19.10648222,44.36958981,208,153.1,11.25,40.5,14,0.33,-0.89,9.82,0.02,82,1441,36,24.48,30.83,111,0.73,79.79,194.14,0.1,8.12,2.95,18.49
01-may-2015 11:57:48.313,19.10656628,44.36949517,209,150.1,11.25,40.5,12,0.35,-0.83,9.53,0,82,1437,36,24.59,30.89,112,0.74,79.78,194.19,0.1,8.17,2.71,18.49
01-may-2015 11:57:49.314,19.10663898,44.3694357,207,147,11,39.6,10,0.2,-0.68,9.76,0.02,82,1445,36,24.7,30.95,113,0.75,79.78,194.18,0.1,8.02,3.06,18.48
01-may-2015 11:57:50.311,19.10668344,44.3693392,207,150.3,10.75,38.7,12,0.29,-0.87,9.61,0,82,1462,37,24.82,31.02,114,0.76,79.78,194.23,0.1,7.94,4.16,18.48
01-may-2015 11:57:51.319,19.10672644,44.3692628,207,151,10.75,38.7,13,0.15,-0.84,9.62,0,82,1456,36,24.92,31.08,115,0.78,79.78,194.26,0.1,7.98,2.6,18.48
01-may-2015 11:57:52.308,19.10684737,44.36920727,208,139.9,10.75,38.7,13,0.3,-0.84,9.33,-0.03,82,1447,36,25.03,31.14,116,0.79,79.78,194.26,0.1,8.03,2.68,18.48
01-may-2015 11:57:53.319,19.10693593,44.3691329,207,138.9,10.75,38.7,12,0.38,-0.89,9.6,0,82,1424,36,25.13,31.2,117,0.8,79.78,194.26,0.1,8.07,2.57,18.48
01-may-2015 11:57:54.306,19.10703936,44.36907086,206,134.8,10.5,37.8,12,0.46,-0.87,9.27,-0.03,82,1408,36,25.13,31.2,118,0.8,79.78,194.26,0.1,8.12,2.59,18.48
01-may-2015 11:57:55.311,19.10715283,44.36902538,206,130.6,10.5,37.8,13,0.65,-1.01,9.74,0.02,82,1388,35,25.22,31.24,119,0.81,79.78,194.25,0.1,8.16,2.16,18.48
01-may-2015 11:57:56.319,19.10724882,44.36894407,206,131.7,10.5,37.8,13,0.03,-1.1,9.53,0,82,1368,35,25.31,31.28,120,0.82,79.77,194.25,0.1,8.2,2.03,18.48
01-may-2015 11:57:57.311,19.10734842,44.36890155,206,123.9,9.75,35.1,11,-0.79,-1.32,9.42,-0.01,82,1368,34,25.39,31.31,121,0.83,79.77,194.25,0.1,8.25,0,18.48
01-may-2015 11:57:58.308,19.10743801,44.36884433,207,123.7,9.75,35.1,10,-0.62,-1.22,9.49,0,82,1309,33,25.46,31.33,122,0.84,79.77,194.25,0.1,8.25,0,18.48
01-may-2015 11:57:59.331,19.10754856,44.36878238,205,114.7,9.5,34.2,8,-0.41,-0.99,9.61,0,82,1213,31,25.5,31.33,123,0.85,79.77,194.25,0.1,8.29,0,18.48
01-may-2015 11:58:00.308,19.10766882,44.36875199,205,105.8,9,32.4,7,-0.58,-1.09,9.39,0,82,1200,30,25.54,31.31,124,0.86,79.77,194.25,0.1,8.33,2.58,18.48
01-may-2015 11:58:01.351,19.10777686,44.36874309,205,98.8,9,32.4,6,-0.87,-1.32,10.3,0.04,82,1160,29,25.57,31.29,125,0.87,79.77,194.25,0.1,8.37,0,18.48
01-may-2015 11:58:02.313,19.10787652,44.36873283,206,93.2,8.5,30.6,5,-0.68,-0.69,8.22,-0.01,82,1140,29,25.6,31.26,126,0.88,79.77,194.25,0.1,8.41,0,18.48
01-may-2015 11:58:03.319,19.1079922,44.36873361,206,85.9,8.25,29.7,6,-2.93,-2.66,10.9,0.2,82,1128,28,25.62,31.23,127,0.89,79.77,194.25,0.1,8.45,0,18.48
01-may-2015 11:58:04.363,19.10809379,44.36874337,204,84.9,8.25,29.7,7,0.02,-2.85,9.44,0.02,81,882,28,25.62,31.23,128,0.89,79.77,194.26,0.1,8.49,2.23,18.48
01-may-2015 11:58:05.306,19.1081844,44.36880118,205,65.8,8.25,29.7,6,0.83,-2.95,9.3,0.02,81,890,23,25.6,31.14,129,0.89,79.77,194.25,0.1,8.53,2.69,18.48
01-may-2015 11:58:06.363,19.10824501,44.36884244,206,59.1,7,25.2,7,0.55,-1.65,9.5,0,81,898,18,25.54,31.01,130,0.9,79.77,194.25,0.1,8.41,3.34,18.47
01-may-2015 11:58:07.306,19.10829492,44.36886706,207,58.2,6.25,22.5,10,0.5,-1.08,9.56,0,81,898,13,25.43,30.83,130,0.9,79.77,194.25,0.1,8.41,3.34,18.47
01-may-2015 11:58:08.367,19.10826949,44.36889399,207,45.6,3.5,12.6,8,0.34,-0.17,9.62,0,81,898,13,25.43,30.83,131,0.9,79.77,194.25,0.1,8.41,3.34,18.47
01-may-2015 11:58:09.334,19.10831216,44.36892118,205,48.3,3.25,11.7,8,0.28,-0.43,9.81,0.02,81,898,13,25.43,30.83,132,0.9,79.77,194.25,0.1,8.41,3.34,18.47
01-may-2015 11:58:10.353,19.1083443,44.36894776,206,51.2,4,14.4,8,0.22,-0.52,9.47,-0.01,81,898,13,25.43,30.83,133,0.9,79.77,194.25,0.1,8.41,3.34,18.47
01-may-2015 11:58:11.384,19.10839679,44.36898806,206,51.6,4.75,17.1,11,0.14,-1.39,9.18,-0.03,81,898,13,25.43,30.83,134,0.9,79.77,194.25,0.1,8.41,3.34,18.47
01-may-2015 11:58:12.361,19.10846352,44.3689941,207,56.4,5,18,11,-0.45,-1.04,9.71,0.02,81,898,13,25.43,30.83,135,0.9,79.77,194.25,0.1,8.41,3.34,18.47
01-may-2015 11:58:13.359,19.10852012,44.36902763,207,53,5.25,18.9,11,-0.05,-0.73,9.57,0,81,898,13,25.43,30.83,136,0.9,79.77,194.25,0.1,8.41,3.34,18.47
01-may-2015 11:58:14.370,19.10858206,44.36905995,205,53,5.25,18.9,11,0,-1,9.8,0.02,81,898,19,25.38,30.71,138,0.9,79.77,194.25,0.1,8.41,3.34,18.47
01-may-2015 11:58:15.314,19.10864508,44.36909729,205,52.5,5.5,19.8,11,-0.03,-1.02,9.74,0.02,81,1249,19,25.33,30.59,139,0.91,79.77,194.25,0.1,8.33,4.18,18.47
01-may-2015 11:58:16.321,19.10870342,44.36912048,205,51.2,5.75,20.7,10,0.1,-1.36,9.86,0.03,81,1282,19,25.33,30.59,140,0.91,79.77,194.33,0.1,8.24,3.85,18.47
01-may-2015 11:58:17.339,19.1087645,44.36915481,206,52.4,6,21.6,11,-0.01,-1.34,8.89,-0.01,81,1282,20,25.28,30.49,141,0.92,79.77,194.37,0.1,8.28,2.29,18.47
01-may-2015 11:58:18.316,19.10882139,44.36918315,206,52,6,21.6,10,0.61,-1.36,8.84,-0.07,81,1233,20,25.24,30.39,142,0.92,79.77,194.37,0.1,8.32,0,18.47
01-may-2015 11:58:19.323,19.10887287,44.36921226,206,54.2,5.5,19.8,10,-0.08,-1.63,9.62,0.01,81,1103,19,25.19,30.28,143,0.93,79.77,194.37,0.1,8.36,0,18.47
01-may-2015 11:58:20.322,19.10893211,44.36923944,206,52.2,5.25,18.9,10,-0.11,-1.7,9.58,0.01,81,1103,17,25.13,30.15,144,0.93,79.77,194.37,0.1,8.4,1.85,18.47
01-may-2015 11:58:21.323,19.10896922,44.36926895,206,51.9,5,18,10,-0.14,-1.99,9.56,0.01,81,899,16,25.06,30.02,145,0.94,79.77,194.37,0.11,8.29,3.46,18.46
01-may-2015 11:58:22.320,19.10900281,44.36930017,205,51.8,4.75,17.1,10,-0.17,-1.69,9.56,0.01,81,902,14,24.97,29.87,146,0.94,79.77,194.37,0.11,8.29,3.46,18.46
01-may-2015 11:58:23.370,19.10902554,44.36932294,204,53.2,3.75,13.5,10,0.1,-1.42,9.44,-0.01,81,904,10,24.85,29.69,147,0.95,79.77,194.41,0.11,8.23,4.33,18.46
01-may-2015 11:58:24.321,19.10904828,44.36934947,204,51,3,10.8,10,0.18,-1.83,9.44,0,81,901,8,24.72,29.49,148,0.95,79.76,194.44,0.11,8.2,6.16,18.46
01-may-2015 11:58:25.314,19.10907178,44.36936068,204,51.4,2.25,8.1,10,0.15,-0.96,9.62,0,81,905,6,24.58,29.27,149,0.95,79.76,194.46,0.11,8.19,6.55,18.46
01-may-2015 11:58:26.302,19.10909151,44.36937706,204,50.5,2,7.2,11,0.07,-1.01,9.57,0,81,905,6,24.58,29.27,149,0.95,79.76,194.46,0.11,8.19,6.55,18.46
01-may-2015 11:58:27.303,19.10911501,44.369376,205,56.3,1.75,6.3,12,0.17,-0.76,9.67,0.01,81,905,6,24.58,29.27,150,0.95,79.76,194.46,0.11,8.19,6.55,18.46
01-may-2015 11:58:28.315,19.10911501,44.369376,205,56.3,1.75,6.3,12,-0.12,-1.07,9.74,0.02,81,928,7,24.45,29.07,152,0.96,79.76,194.47,0.11,8.18,8.09,18.46
01-may-2015 11:58:29.313,19.10914531,44.36941216,206,34.3,2.25,8.1,13,-0.16,0.1,9.81,0.02,80,928,7,24.45,29.07,153,0.96,79.76,194.48,0.11,8.18,8,18.45
01-may-2015 11:58:30.384,19.10914086,44.3694562,206,16.3,3,10.8,13,-0.05,-0.78,9.67,0.01,80,1550,8,24.32,28.88,154,0.96,79.75,194.48,0.11,8.25,96.76,18.45
01-may-2015 11:58:31.323,19.10915709,44.36947684,206,21.1,3,10.8,14,-0.1,0.03,9.71,0.01,80,1550,13,24.24,28.74,155,0.96,79.75,194.48,0.11,8.28,0,18.45
01-may-2015 11:58:32.337,19.10920642,44.36950329,205,42.2,3.75,13.5,14,-0.23,0.27,9.6,0,80,1053,16,24.18,28.63,156,0.97,79.75,194.48,0.11,8.28,0,18.45
01-may-2015 11:58:33.313,19.10924886,44.36952875,206,46.7,4,14.4,12,0.04,0.44,9.6,0,80,1340,20,24.15,28.56,157,0.97,79.75,194.46,0.11,8.33,27.03,18.46
01-may-2015 11:58:34.317,19.1092964,44.36955885,207,45.5,4.5,16.2,12,-0.48,-0.88,9.46,-0.01,80,1610,25,24.15,28.53,158,0.98,79.75,194.45,0.11,8.37,24.82,18.46
01-may-2015 11:58:35.314,19.10937647,44.36960914,207,47.3,6.75,24.3,12,0.2,-0.24,9.41,-0.02,80,1031,26,24.17,28.5,159,0.99,79.75,194.45,0.11,8.41,0,18.46
01-may-2015 11:58:36.315,19.10944326,44.36966573,207,49.5,7.25,26.1,11,-0.18,-0.44,10.08,0.05,80,1101,27,24.19,28.49,160,1,79.74,194.44,0.12,8.43,13.22,18.45
01-may-2015 11:58:37.318,19.10951317,44.36971968,206,50.3,7.75,27.9,11,0.09,-0.04,9.09,-0.05,80,1175,29,24.22,28.5,161,1,79.74,194.44,0.12,8.45,12.09,18.45
01-may-2015 11:58:38.316,19.10962299,44.36978386,207,48.6,8.5,30.6,12,0.04,-0.35,10.18,0.06,80,1236,29,24.22,28.5,162,1,79.74,194.44,0.12,8.41,5.29,18.45
01-may-2015 11:58:39.313,19.10970659,44.36981774,207,49.8,8.75,31.5,12,0.01,-0.16,9.53,-0.01,80,1290,31,24.27,28.52,163,1.01,79.73,194.45,0.12,8.44,14.14,18.45
01-may-2015 11:58:40.321,19.10979695,44.36986264,206,49.7,9.25,33.3,11,0.23,0.03,8.95,-0.07,80,1373,32,24.32,28.55,164,1.02,79.73,194.45,0.12,8.45,10.88,18.45
01-may-2015 11:58:41.346,19.10986566,44.36991214,205,49.7,9.25,33.3,12,0.17,-0.87,9.34,-0.02,80,1120,34,24.39,28.59,165,1.03,79.73,194.45,0.12,8.41,5.19,18.45
01-may-2015 11:58:42.307,19.10997318,44.36996144,204,53.4,10.5,37.8,11,0.48,-0.56,9.42,-0.02,80,997,35,24.47,28.64,166,1.04,79.73,194.48,0.12,8.33,3.7,18.44
01-may-2015 11:58:43.312,19.1100666,44.37002367,205,50.2,10.25,36.9,11,0.54,-0.3,8.97,-0.06,80,1008,36,24.54,28.7,167,1.05,79.73,194.51,0.12,8.36,2.52,18.44
01-may-2015 11:58:44.315,19.11018386,44.37008049,205,52.6,10.5,37.8,12,0.89,-0.81,10.3,0.08,80,1008,36,24.62,28.76,168,1.06,79.73,194.51,0.12,8.4,2.14,18.44
01-may-2015 11:58:45.318,19.11028625,44.37014085,205,52.4,10.5,37.8,12,0.83,-0.7,10.01,0.05,80,996,36,24.7,28.82,169,1.07,79.73,194.51,0.12,8.37,6.05,18.44
01-may-2015 11:58:46.326,19.11039886,44.37020189,205,52.8,10.5,37.8,13,0.57,-0.63,9.36,-0.02,80,991,36,24.78,28.87,170,1.08,79.72,194.53,0.12,8.35,6.33,18.44
01-may-2015 11:58:47.308,19.11053002,44.37022764,204,64.6,10.75,38.7,11,0.21,-0.46,9.41,-0.02,80,1003,36,24.85,28.93,171,1.09,79.72,194.53,0.12,8.35,6.33,18.44
01-may-2015 11:58:48.318,19.11066521,44.37025514,204,70.1,10.5,37.8,11,0.27,-0.3,9.24,-0.04,80,1046,37,24.93,28.99,172,1.11,79.72,194.54,0.13,8.3,4.74,18.44
01-may-2015 11:58:49.320,19.1108121,44.37026824,204,70.1,11,39.6,11,0.34,-0.47,10.19,0.06,80,1065,38,25.02,29.06,173,1.12,79.72,194.56,0.13,8.31,9.03,18.44
01-may-2015 11:58:50.322,19.11096133,44.37029722,204,72.5,11.25,40.5,11,0.53,-0.71,10.2,0.06,80,1115,38,25.02,29.06,174,1.12,79.71,194.56,0.13,8.32,9.49,18.44
01-may-2015 11:58:51.347,19.11114366,44.37031964,207,76,11.75,42.3,11,0.34,-0.67,10.38,0.08,80,1115,40,25.12,29.15,174,1.13,79.71,194.56,0.13,8.32,9.49,18.44
01-may-2015 11:58:52.365,19.11128878,44.37034544,207,77.8,11.75,42.3,11,0.54,-0.34,8.98,-0.06,80,1115,40,25.12,29.15,175,1.13,79.71,194.56,0.13,8.32,9.49,18.44
01-may-2015 11:58:53.336,19.11143825,44.37035864,207,80.5,12,43.2,10,0.48,-0.69,9.69,0.01,80,1115,40,25.12,29.15,176,1.13,79.71,194.56,0.13,8.32,9.49,18.44
01-may-2015 11:58:54.378,19.11159719,44.37037295,206,82.5,12.25,44.1,11,0.42,-0.5,9.5,-0.01,80,1115,40,25.12,29.15,177,1.13,79.71,194.56,0.13,8.32,9.49,18.44
01-may-2015 11:58:55.355,19.11175191,44.37038437,207,82.1,12.25,44.1,12,0.53,-0.42,9.76,0.02,80,1115,40,25.12,29.15,178,1.13,79.71,194.56,0.13,8.32,9.49,18.44
01-may-2015 11:58:56.372,19.11191887,44.37042011,205,80.7,12.5,45,12,0.1,-0.73,10.14,0.06,80,1115,40,25.12,29.15,179,1.13,79.71,194.56,0.13,8.32,9.49,18.44
01-may-2015 11:58:57.299,19.11207766,44.37041692,206,86.1,12.75,45.9,11,0.35,-0.44,9.57,0,80,1115,40,25.12,29.15,180,1.13,79.71,194.56,0.13,8.21,2.91,18.43
01-may-2015 11:58:58.357,19.1122583,44.37042933,205,86.4,13,46.8,11,0.1,-0.26,9.49,-0.01,80,1115,40,25.12,29.15,181,1.13,79.71,194.56,0.13,8.21,2.91,18.43
01-may-2015 11:58:59.356,19.11243654,44.37042784,205,87.2,13.25,47.7,11,0.26,-0.48,9.78,0.02,80,1115,40,25.12,29.15,182,1.13,79.71,194.56,0.13,8.21,2.91,18.43
01-may-2015 11:59:00.323,19.11259505,44.3704423,204,86.6,13.5,48.6,11,0.31,-0.52,8.34,-0.13,80,1115,40,25.12,29.15,183,1.13,79.71,194.56,0.13,8.21,2.91,18.43
01-may-2015 11:59:01.312,19.11278634,44.37042547,206,87.7,14,50.4,11,0.44,-1.12,10.29,0.07,81,1300,47,25.26,29.28,185,1.13,79.71,194.62,0.13,8.24,2.44,18.43
01-may-2015 11:59:02.349,19.11296602,44.37042836,207,88.1,14,50.4,11,0.47,-0.6,9.03,-0.06,81,1303,47,25.4,29.41,186,1.15,79.71,194.61,0.13,8.27,2.06,18.43
01-may-2015 11:59:03.315,19.11315015,44.37040655,206,90.1,14,50.4,11,0.41,-0.89,9.65,0.01,81,1298,47,25.54,29.54,187,1.16,79.71,194.61,0.13,8.18,3.4,18.43
01-may-2015 11:59:04.310,19.11331503,44.37041093,206,90,14,50.4,12,0.28,-0.74,8.88,-0.07,81,1305,47,25.68,29.67,188,1.17,79.71,194.65,0.13,8.21,1.88,18.43
01-may-2015 11:59:05.343,19.11348942,44.37040387,205,90.3,13.75,49.5,11,0.68,-0.77,9.56,0,81,1299,47,25.82,29.8,189,1.19,79.7,194.65,0.13,8.24,1.7,18.43
01-may-2015 11:59:06.314,19.11364479,44.370413,204,90.9,13.75,49.5,11,0.56,-0.93,9.46,-0.01,81,1299,47,25.95,29.93,190,1.2,79.7,194.65,0.13,8.27,0,18.43
01-may-2015 11:59:07.336,19.11381916,44.37040585,203,93.6,13.75,49.5,11,0.34,-1.04,10.9,0.14,81,1288,47,26.08,30.05,191,1.22,79.7,194.65,0.13,8.27,0,18.43
01-may-2015 11:59:08.322,19.11400481,44.3703796,205,96.1,13.75,49.5,11,0.21,-0.52,9.65,0,81,1321,48,26.22,30.18,192,1.23,79.7,194.65,0.13,8.3,2.17,18.43
01-may-2015 11:59:09.307,19.11417836,44.37036423,205,96.1,14,50.4,12,0.36,-0.48,9.43,-0.02,81,1344,49,26.36,30.31,193,1.24,79.7,194.65,0.13,8.27,5.3,18.42
01-may-2015 11:59:10.320,19.11434152,44.37035331,206,96.2,13.5,48.6,13,0.65,-0.56,9.5,-0.01,81,1369,50,26.51,30.45,194,1.26,79.7,194.67,0.14,8.22,4.6,18.42
01-may-2015 11:59:11.321,19.11449316,44.37034728,206,95.3,13.25,47.7,13,0.46,-0.56,9.42,-0.02,81,1384,50,26.65,30.59,195,1.28,79.7,194.69,0.14,8.16,3.73,18.42
01-may-2015 11:59:12.328,19.11467238,44.37029761,206,99.7,13.75,49.5,14,0.04,-0.54,9.29,-0.03,81,1400,51,26.8,30.73,196,1.29,79.7,194.73,0.14,8.09,3.57,18.41
01-may-2015 11:59:13.316,19.11487153,44.37025844,206,101.5,14.5,52.2,15,0.2,-0.75,9.25,-0.03,81,1414,51,26.95,30.88,197,1.31,79.69,194.77,0.14,8.04,4.27,18.41
01-may-2015 11:59:14.314,19.11508477,44.37017113,206,106,15.5,55.8,15,0.19,-0.8,9.48,-0.01,81,1404,51,27.09,31.01,198,1.32,79.69,194.8,0.14,8.07,2.33,18.41
01-may-2015 11:59:15.318,19.11527277,44.37014839,206,104.5,15.25,54.9,16,0.2,-0.63,9.2,-0.04,81,1418,51,27.23,31.15,199,1.33,79.69,194.79,0.14,7.99,3.3,18.41
01-may-2015 11:59:16.355,19.11544661,44.37010494,207,105.2,15.25,54.9,15,0.43,-0.92,9.6,0,81,1418,51,27.23,31.15,200,1.33,79.69,194.84,0.14,7.91,2.99,18.4
01-may-2015 11:59:17.322,19.11570914,44.37003459,206,106.2,16,57.6,14,0.38,-0.88,9.99,0.04,81,1422,51,27.38,31.29,201,1.35,79.69,194.88,0.14,7.94,1.85,18.4
01-may-2015 11:59:18.361,19.11588981,44.37000063,207,105.8,15.5,55.8,13,0.8,-0.7,9.1,-0.05,81,1421,51,27.51,31.42,202,1.37,79.69,194.88,0.14,7.96,2.58,18.4
01-may-2015 11:59:19.331,19.11607661,44.36995973,207,106.4,15.25,54.9,13,0.63,-0.89,9.32,-0.02,81,1407,51,27.65,31.55,203,1.38,79.68,194.88,0.14,7.89,2.58,18.4
01-may-2015 11:59:20.343,19.11622555,44.36994012,205,108.1,14.75,53.1,12,0.47,-1.09,10.62,0.11,81,1405,51,27.79,31.68,204,1.4,79.68,194.88,0.14,7.91,3.19,18.4
01-may-2015 11:59:21.339,19.11641122,44.36988504,204,110.4,15,54,13,0.35,-0.98,8.9,-0.07,81,1384,50,27.92,31.8,205,1.41,79.68,194.92,0.14,7.94,2.35,18.4
01-may-2015 11:59:22.339,19.11659272,44.36983297,204,112.9,14.75,53.1,11,0.7,-0.99,9.66,0.01,81,1366,49,28.04,31.91,206,1.43,79.68,194.92,0.14,7.94,2.35,18.4
01-may-2015 11:59:23.317,19.11673974,44.36978309,205,115,14.5,52.2,11,0.4,-1.11,10.09,0.05,81,1345,49,28.16,32.03,207,1.44,79.68,194.92,0.14,7.97,1.37,18.4
01-may-2015 11:59:24.321,19.11692005,44.36970472,205,117.9,14.5,52.2,11,-0.41,-0.83,9.21,-0.04,81,1343,48,28.27,32.13,208,1.46,79.68,194.92,0.14,7.99,1.79,18.4
01-may-2015 11:59:25.317,19.11706491,44.36965043,206,119.6,14.25,51.3,11,-0.03,-0.91,9.88,0.03,81,1315,48,28.39,32.23,209,1.47,79.68,194.91,0.14,8.02,1.82,18.4
01-may-2015 11:59:26.306,19.11721067,44.36958283,205,120.3,13.75,49.5,12,-0.57,-0.94,9.96,0.04,81,1310,48,28.39,32.23,210,1.47,79.68,194.91,0.15,8.04,2.03,18.4
01-may-2015 11:59:27.357,19.11735021,44.36952842,206,119.1,13.5,48.6,13,0.73,-0.83,9.17,-0.04,81,1287,47,28.49,32.33,211,1.49,79.68,194.91,0.15,8.07,1.45,18.39
01-may-2015 11:59:28.304,19.11750205,44.36946063,205,118.6,13.75,49.5,12,0.05,-0.89,9.31,-0.03,81,1276,46,28.59,32.41,212,1.5,79.67,194.91,0.15,8.09,2.55,18.39
01-may-2015 11:59:29.332,19.11766744,44.36939509,207,118.3,13.75,49.5,11,0.14,-0.72,9.38,-0.02,81,1276,46,28.69,32.5,213,1.51,79.67,194.91,0.15,8.12,1.77,18.39
01-may-2015 11:59:30.320,19.11781768,44.36933213,208,117.4,13.5,48.6,11,0.64,-0.92,9.94,0.04,81,1268,46,28.78,32.58,214,1.53,79.67,194.91,0.15,8.14,1.93,18.39
01-may-2015 11:59:31.324,19.11796401,44.36928919,208,114.9,13.5,48.6,11,0.43,-0.75,9.56,0,81,1257,46,28.88,32.67,215,1.54,79.67,194.9,0.15,8.17,1.57,18.39
01-may-2015 11:59:32.317,19.11814027,44.36925052,207,112.7,13.5,48.6,10,0.24,-0.63,9.73,0.01,81,1264,45,28.97,32.75,216,1.55,79.67,194.9,0.15,8.17,1.57,18.39
01-may-2015 11:59:33.315,19.11828586,44.36921996,205,110.7,13.5,48.6,10,0.47,-0.55,9.02,-0.06,81,1264,46,29.06,32.83,217,1.57,79.67,194.95,0.15,8.11,2.89,18.39
01-may-2015 11:59:34.331,19.11843171,44.36918663,204,109.5,13.5,48.6,10,0.36,-0.83,9.17,-0.04,81,1266,46,29.15,32.91,218,1.58,79.67,194.95,0.15,8.13,1.83,18.39
01-may-2015 11:59:35.332,19.11858611,44.36915597,203,109.7,13.5,48.6,10,0.35,-0.85,9.66,0.01,81,1263,46,29.24,32.99,219,1.59,79.67,194.95,0.15,8.13,1.83,18.39
01-may-2015 11:59:36.319,19.11874877,44.36910747,203,110,13.5,48.6,10,0.86,-0.73,9.18,-0.04,81,1251,45,29.33,33.06,220,1.61,79.67,194.95,0.15,8.16,1.9,18.39
01-may-2015 11:59:37.317,19.11889506,44.36906761,203,111.4,13.5,48.6,10,0.59,-0.68,10.1,0.05,81,1249,45,29.41,33.13,221,1.62,79.66,194.95,0.15,8.18,2.14,18.39
01-may-2015 11:59:38.316,19.11904379,44.36901548,204,115.1,13.25,47.7,10,0.76,-0.68,9.87,0.03,81,1256,46,29.5,33.21,222,1.64,79.66,194.94,0.15,8.15,5.04,18.39
01-may-2015 11:59:39.305,19.11920392,44.36895851,203,118.2,13.5,48.6,10,0.39,-0.69,9.71,0.01,81,1279,46,29.5,33.21,223,1.64,79.66,194.97,0.15,8.1,3.99,18.38
01-may-2015 11:59:40.322,19.11932846,44.36889995,203,123.4,13,46.8,11,0.12,-0.79,10.51,0.09,81,1286,46,29.59,33.29,224,1.65,79.66,195,0.15,8.05,3.73,18.38
01-may-2015 11:59:41.311,19.11950168,44.36882749,203,124.4,14,50.4,10,0.53,-0.64,10.08,0.05,81,1278,46,29.76,33.44,225,1.68,79.66,195.03,0.15,7.99,3.37,18.38
01-may-2015 11:59:42.339,19.11965709,44.36874446,203,125.8,14.25,51.3,11,0.06,-0.49,8.91,-0.07,81,1286,46,29.76,33.44,226,1.68,79.66,195.07,0.15,7.96,4.79,18.37
01-may-2015 11:59:43.311,19.11978466,44.368663,204,129.7,13.75,49.5,10,0.02,-0.65,9.32,-0.03,81,1291,46,29.84,33.51,227,1.69,79.65,195.1,0.16,7.89,3.26,18.37
01-may-2015 11:59:44.347,19.11993556,44.36858439,202,130.2,13.75,49.5,11,0.33,-0.78,9.54,-0.01,81,1289,47,29.93,33.59,228,1.71,79.65,195.14,0.16,7.92,2.45,18.37
01-may-2015 11:59:45.313,19.12005417,44.36849952,202,131.8,13.75,49.5,11,0.48,-0.74,9.65,0.01,81,1289,47,30.02,33.66,229,1.72,79.65,195.14,0.16,7.85,3.08,18.36
01-may-2015 11:59:46.313,19.12018744,44.36841401,202,132.5,13.75,49.5,12,0.14,-0.6,9.3,-0.03,81,1276,46,30.1,33.74,230,1.73,79.65,195.19,0.16,7.87,2.4,18.36
01-may-2015 11:59:47.322,19.12029473,44.36833154,202,134.7,13.25,47.7,12,0.18,-0.84,9.55,0,81,1278,46,30.18,33.81,231,1.75,79.65,195.19,0.16,7.87,2.4,18.36
01-may-2015 11:59:48.319,19.12040637,44.36824526,202,136.4,13.25,47.7,12,0.59,-0.83,9.54,0,81,1272,46,30.26,33.88,232,1.76,79.65,195.19,0.16,7.89,2.44,18.36
01-may-2015 11:59:49.333,19.12049578,44.3681545,202,138.7,13.25,47.7,12,0.25,-0.67,9.08,-0.05,81,1261,46,30.34,33.94,233,1.78,79.65,195.18,0.16,7.92,2.06,18.36
01-may-2015 11:59:50.328,19.12061796,44.36806542,202,138.5,13.25,47.7,12,0.03,-0.58,9.62,0,81,1250,46,30.34,33.94,234,1.78,79.65,195.18,0.16,7.94,2.08,18.36
01-may-2015 11:59:51.350,19.12072699,44.36797575,204,139.2,13.25,47.7,12,0.4,-1.02,9.71,0.01,81,1272,45,30.42,34.01,235,1.79,79.64,195.18,0.16,7.89,3.65,18.36
01-may-2015 11:59:52.312,19.12082124,44.36786848,204,142.4,13.5,48.6,11,0.53,-0.87,9.16,-0.04,81,1272,46,30.5,34.07,236,1.81,79.64,195.22,0.16,7.91,1.72,18.36
01-may-2015 11:59:53.311,19.12091218,44.36776173,203,142.7,13.5,48.6,11,0.82,-1.09,9.98,0.05,81,1265,46,30.57,34.14,237,1.82,79.64,195.22,0.16,7.93,0,18.36
01-may-2015 11:59:54.319,19.12099926,44.36766951,202,144.2,13.5,48.6,11,0.59,-0.95,9.69,0.01,81,1282,45,30.64,34.2,238,1.84,79.64,195.22,0.16,7.96,1.54,18.36
01-may-2015 11:59:55.311,19.1210696,44.36754744,205,145.9,13.5,48.6,11,0.44,-0.93,9.67,0.02,81,1255,45,30.71,34.26,238,1.85,79.64,195.22,0.16,7.96,1.54,18.36
01-may-2015 11:59:56.304,19.12114264,44.3674443,206,146.9,13.25,47.7,12,0.49,-0.84,9.07,-0.05,81,1255,45,30.71,34.26,239,1.85,79.64,195.22,0.16,7.96,1.54,18.36
01-may-2015 11:59:57.332,19.12122617,44.36734068,207,149.1,13.5,48.6,11,-0.06,-0.86,10.07,0.01,81,1255,45,30.71,34.26,240,1.85,79.64,195.22,0.16,7.96,1.54,18.36
